,name,text
2607,iQOO Neo8,"GSM / CDMA / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 19, 28, 28, 34, 38, 39, 40, 41 1, 3, 5, 8, 28, 40, 41, 77, 78 SA/NSA HSPA, LTE-A, 5G 2023, May 23 Available. Released 2023, May 23 164.7 x 77 x 8.5 mm (6.48 x 3.03 x 0.33 in) 192 g (6.77 oz) Glass front, plastic frame, glass or leather back Dual SIM (Nano-SIM, dual stand-by) AMOLED, 1B colors, 144Hz, HDR10, 1300 nits (peak) 6.78 inches, 111.0 cm2 (~87.5% screen-to-body ratio) 1260 x 2800 pixels, 20:9 ratio (~453 ppi density) Android 13, Funtouch 13 or OriginOS 3 (China) Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm) Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510) Adreno 730 Unspecified 256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM UFS 3.1 50 MP, f/1.9, (wide), PDAF, OIS
2 MP, f/2.4, (depth) LED flash, HDR, panorama 8K@30fps, 4K@30/60fps, 1080p@30/60fps, gyro-EIS 16 MP, f/2.5, (wide) 1080p@30fps Yes, with stereo speakers No Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct 5.3, A2DP, LE, aptX HD, aptX Adaptive GPS, GLONASS, GALILEO, BDS, QZSS Yes Yes Unspecified USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 5000 mAh, non-removable 120W wired, 50% in 9 min (advertised) Red, Mint, Black About 330 EUR "
2608,Y21e,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 2100 1, 3, 5, 8, 40 HSPA, LTE 2022, January 14 Available. Released 2022, January 14 164.3 x 76.1 x 8 mm (6.47 x 3.00 x 0.31 in) 182 g (6.42 oz) Glass front, plastic frame, plastic back Dual SIM (Nano-SIM, dual stand-by) IPS LCD 6.51 inches, 102.3 cm2 (~81.8% screen-to-body ratio) 720 x 1600 pixels, 20:9 ratio (~270 ppi density) Android 11, Funtouch 12 Qualcomm SM6225 Snapdragon 680 4G (6 nm) Octa-core (4x2.4 GHz Kryo 265 Gold & 4x1.9 GHz Kryo 265 Silver) Adreno 610 microSDXC (dedicated slot) 64GB 3GB RAM UFS 2.1 13 MP, f/2.2, (wide), PDAF
2 MP, f/2.4, (macro) LED flash 1080p@30fps 8 MP, f/1.8, (wide) HDR 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS, GALILEO, BDS, QZSS No FM radio USB Type-C 2.0, OTG Fingerprint (side-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired
2.5W reverse wired Midnight Blue, Diamond Glow V2140 About 150 EUR "
2609,X70 Pro,"GSM / CDMA / HSPA / EVDO / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 / 1900 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 CDMA2000 1xEV-DO 1, 2, 3, 4, 5, 7, 8, 9, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41 - International 1, 2, 3, 4, 7, 8, 12, 17, 28, 34, 38, 39, 40, 41 - China 1, 3, 5, 7, 28, 40, 41, 78, 79 SA/NSA - International 1, 3, 5, 8, 28, 41, 77, 78, 79 SA/NSA - China 3, 5, 77, 78 SA/NSA - India HSPA, LTE-A, 5G 2021, September 09 Available. Released 2021, September 17 158.3 x 73.2 x 8 mm (6.23 x 2.88 x 0.31 in) 183/184/185/186 g (6.46 oz) Glass front (Schott Xensation Up), glass back, aluminum frame Dual SIM (Nano-SIM, dual stand-by) AMOLED, 120Hz, HDR10+, 1300 nits (peak) 6.56 inches, 104.6 cm2 (~90.3% screen-to-body ratio) 1080 x 2376 pixels (~398 ppi density) Schott Xensation Up Android 11, Funtouch OS 12 (International), OriginOS 1.0 (China) Mediatek MT6893 Dimensity 1200 (6 nm) - InternationalExynos 1080 (5 nm) - China Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - InternationalOcta-core (1x2.8 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - China Mali-G77 MC9 - InternationalMali-G78 MP10 - China No 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM UFS 3.1 50 MP, f/1.8, (wide), 1/1.56"", 1.0µm, PDAF, Laser AF, gimbal OIS
8 MP, f/3.4, 125mm (periscope telephoto), 1/4.4"", 1.0µm, PDAF, OIS, 5x optical zoom
12 MP, f/2.0, 50mm (telephoto), 1/2.93"", 1.22µm, PDAF, 2x optical zoom
12 MP, f/2.2, 16mm, 116˚ (ultrawide), 1/3.1"", 1.12µm, AF Zeiss optics, Zeiss T* lens coating, Pixel Shift, dual-LED dual-tone flash, HDR, panorama 4K@30/60fps, 1080p@30/60fps, gyro-EIS, HDR10+ 32 MP, f/2.5, 24mm (wide), 1/2.8"", 0.8µm HDR 1080p@30fps Yes No 32-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct 5.2, A2DP, LE, aptX HD GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS, NavIC Yes (market/region dependent) Yes No USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass, color spectrum Li-Po 4450 mAh, non-removable 44W wired
5W reverse wired Cosmic Black, Aurora Dawn, White V2134A, V2105 About 1040 EUR AnTuTu: 694499 (v9)
GeekBench: 2956 (v5.1)
GFXBench: 40fps (ES 3.1 onscreen) Contrast ratio: Infinite (nominal) Photo / Video -27.5 LUFS (Good) Endurance rating 123h "
2610,Y53s,"GSM / CDMA / HSPA / CDMA2000 / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 HSDPA 850 / 900 / 1700(AWS) / 2100 CDMA2000 1x 1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41 1, 28, 41, 77, 78 SA/NSA HSPA, LTE-A, 5G 2021, June 09 Available. Released 2021, June 11 164 x 75.3 x 8.5 mm (6.46 x 2.96 x 0.33 in) 189 g (6.67 oz) Dual SIM (Nano-SIM, dual stand-by) IPS LCD, 90Hz 6.58 inches, 104.3 cm2 (~84.5% screen-to-body ratio) 1080 x 2408 pixels, 20:9 ratio (~401 ppi density) Android 11, OriginOS 1.0 Qualcomm SM4350 Snapdragon 480 5G (8 nm) Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460) Adreno 619 No 128GB 8GB RAM, 256GB 8GB RAM UFS 2.1 64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF
2 MP, f/2.4, (macro) LED flash, HDR, panorama 1080p@30/60fps, gyro-EIS 8 MP, f/2.0, (wide) HDR 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE, aptX HD GPS, GLONASS, GALILEO, BDS, QZSS No No USB Type-C 2.0, OTG Fingerprint (side-mounted), accelerometer, gyro, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Black, Blue, Silver V2111A, V2058 About 230 EUR "
2611,X60 Pro,"GSM / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 32, 38, 39, 40, 41 - International 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 38, 39, 40, 41 - India 1, 3, 7, 28, 40, 41, 78 SA/NSA - International 77, 78 SA/NSA - India HSPA, LTE-A, 5G 2021, March 22 Available. Released 2021, April 02 158.6 x 73.2 x 7.6 mm (6.24 x 2.88 x 0.30 in) 179 g (6.31 oz) Glass front (Schott Xensation Up), glass back, aluminum frame Dual SIM (Nano-SIM, dual stand-by) AMOLED, 120Hz, HDR10+ 6.56 inches, 104.6 cm2 (~90.1% screen-to-body ratio) 1080 x 2376 pixels (~398 ppi density) Schott Xensation Up Android 11, Funtouch 11.1 Qualcomm SM8250-AC Snapdragon 870 5G (7 nm) Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585) Adreno 650 No 256GB 12GB RAM UFS 3.1 48 MP, f/1.5, 26mm (wide), 1/2.0"", 0.8µm, PDAF, gimbal OIS
13 MP, f/2.5, 50mm (telephoto), 1/2.8"", 0.8µm, PDAF, 2x optical zoom
13 MP, f/2.2, 120˚, 16mm (ultrawide) Zeiss optics, Pixel Shift, LED flash, HDR, panorama 4K@30/60fps, 1080p@30/60fps, gyro-EIS 32 MP, f/2.5, 24mm (wide), 1/2.8"", 0.8µm HDR 1080p@30fps Yes No 24-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.1, A2DP, LE, aptX HD GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS, NavIC Yes No USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum Virtual proximity sensing Li-Po 4200 mAh, non-removable 33W wired Midnight Black, Shimmer Blue V2046 0.53 W/kg (head)     0.81 W/kg (body) ₹ 33,399 / $ 438.00 / € 743.35 AnTuTu: 639612 (v8)
GeekBench: 3490 (v5.1)
GFXBench: 51fps (ES 3.1 onscreen) Contrast ratio: Infinite (nominal) Photo / Video -25.5 LUFS (Very good) Endurance rating 77h "
2612,S1 Prime,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 20, 38, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/150 Mbps 2020, August 12 Available. Released 2020, August 12 159.3 x 75.2 x 8.7 mm (6.27 x 2.96 x 0.34 in) 190.2 g (6.70 oz) Glass front, plastic back, plastic frame Hybrid Dual SIM (Nano-SIM, dual stand-by) AMOLED 6.38 inches, 99.9 cm2 (~83.4% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~404 ppi density) Android 9.0 (Pie), Funtouch 9.2 Qualcomm SDM665 Snapdragon 665 (11 nm) Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver) Adreno 610 microSDXC (uses shared SIM slot) 128GB 8GB RAM UFS 2.1 48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 16 MP, f/2.0, (wide), 1/3.06"" 1.0µm HDR 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS, GALILEO, BDS No FM radio USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4500 mAh, non-removable 18W wired Nebula Blue, Jade Black V1937 About 240 EUR "
2613,U10,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 2100 1, 3, 5, 8, 38, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps 2019, September Available. Released 2019, September 159.4 x 76.8 x 8.9 mm (6.28 x 3.02 x 0.35 in) 190.5 g (6.70 oz) Glass front, plastic back, plastic frame Dual SIM (Nano-SIM, dual stand-by) IPS LCD 6.35 inches, 99.6 cm2 (~81.4% screen-to-body ratio) 720 x 1544 pixels, 19.3:9 ratio (~268 ppi density) Android 9.0 (Pie), Funtouch 9.1 Qualcomm SDM665 Snapdragon 665 (11 nm) Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver) Adreno 610 microSDXC (dedicated slot) 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM 13 MP, f/2.2, (wide), PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 8 MP, f/1.8 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS No FM radio microUSB 2.0, OTG Fingerprint (rear-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Thunder Black, Electric Blue, Black, Blue, Red 1916, V1928A 1.05 W/kg (head)     0.45 W/kg (body) About 120 EUR "
2614,Y3 (4GB+64GB),"GSM / CDMA / HSPA / EVDO / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 2100 CDMA2000 1xEV-DO 1, 3, 5, 8, 34, 38, 39, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps 2019, October Available. Released 2019, October 159.4 x 76.7 x 8.9 mm (6.28 x 3.02 x 0.35 in) 190 g (6.70 oz) Dual SIM (Nano-SIM, dual stand-by) IPS LCD 6.35 inches, 99.6 cm2 (~81.5% screen-to-body ratio) 720 x 1544 pixels, 19.3:9 ratio (~268 ppi density) Android 9.0 (Pie), Funtouch 9.0 Mediatek MT6765 Helio P35 (12nm) Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) PowerVR GE8320 microSDXC (dedicated slot) 64GB 4GB RAM eMMC 5.1 13 MP, f/2.2, (wide), PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 8 MP, f/1.8 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS, BDS No FM radio microUSB 2.0, OTG Fingerprint (rear-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Ink blue, Jade Red About 140 EUR "
2615,Y3,"GSM / CDMA / HSPA / EVDO / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 2100 CDMA2000 1xEV-DO 1, 3, 5, 8, 34, 38, 39, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps 2019, May Available. Released 2019, May 159.4 x 76.7 x 8.9 mm (6.28 x 3.02 x 0.35 in) 190.5 g (6.70 oz) Dual SIM (Nano-SIM, dual stand-by) IPS LCD 6.35 inches, 99.6 cm2 (~81.5% screen-to-body ratio) 720 x 1544 pixels, 19.3:9 ratio (~268 ppi density) Android 9.0 (Pie), Funtouch 9.0 Mediatek MT6765 Helio P35 (12nm) Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53) PowerVR GE8320 microSDXC (dedicated slot) 128GB 4GB RAM, 128GB 6GB RAM eMMC 5.1 13 MP, f/2.2, (wide), PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, BDS No FM radio microUSB 2.0, OTG Fingerprint (rear-mounted), accelerometer, proximity, compass Li-Po 5000 mAh, non-removable 18W wired Peacock blue, Peach powder (pink), Ink blue About 190 EUR "
2616,Z1x,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 2100 1, 3, 5, 8, 38, 40, 41 HSPA, LTE-A 2019, September Available. Released 2019, September 159.5 x 75.2 x 8.1 mm (6.28 x 2.96 x 0.32 in) 189.6 g (6.70 oz) Glass front, plastic back, plastic frame Dual SIM (Nano-SIM, dual stand-by) Super AMOLED 6.38 inches, 99.9 cm2 (~83.3% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~404 ppi density) Always-on display Android 9.0 (Pie), upgradable to Android 10, Funtouch 10 Qualcomm SDM712 Snapdragon 712 (10 nm) Octa-core (2x2.3 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver) Adreno 616 No 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM UFS 2.1 48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 4K@30fps, 1080p@30fps 32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm HDR 1080p@30fps Yes Yes Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE, aptX GPS, GLONASS No FM radio USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, proximity, compass Li-Po 4500 mAh, non-removable 22.5W wired
5W reverse wired Fusion Blue, Phantom Purple 1917, PD1921F_EX 1.03 W/kg (head)     0.55 W/kg (body) About 220 EUR "
2617,iQOO Pro 5G,"GSM / CDMA / HSPA / LTE / 5G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1700(AWS) / 2100 1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 25, 26, 38, 39, 40, 41 41, 78 NSA HSPA 42.2/5.76 Mbps, LTE-A (7CA) Cat20 2000/150 Mbps, 5G (2+ Gbps DL) 2019, August Available. Released 2019, September 158.8 x 75.7 x 9.3 mm (6.25 x 2.98 x 0.37 in) 217 g (7.65 oz) Dual SIM (Nano-SIM, dual stand-by) Super AMOLED 6.41 inches, 100.9 cm2 (~83.9% screen-to-body ratio) 1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density) Android 9.0 (Pie), Funtouch 9.1 Qualcomm SM8150 Snapdragon 855+ (7 nm) Octa-core (1x2.84 GHz Kryo 485 & 3x2.42 GHz Kryo 485 & 4x1.78 GHz Kryo 485) Adreno 640 (700 MHz) No 128GB 8GB RAM, 128GB 12GB RAM, 256GB 8GB RAM, 256GB 12GB RAM UFS 3.0 48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
13 MP, f/2.2, (ultrawide)
2 MP, f/2.4, (depth) LED flash, HDR, panorama 4K@30/60fps, 1080p@30/60fps, 720p@1920fps 12 MP, f/2.0, (wide), 1/2.8"", 1.28µm HDR 1080p@30fps Yes Yes 32-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE, aptX GPS, GLONASS, BDS, GALILEO Yes No USB Type-C 2.0, OTG Fingerprint (under display, optical), accelerometer, gyro, proximity, compass Li-Po 4500 mAh, non-removable 44W wired Black, Blue V1916A, V1916T About 500 EUR "
2618,Y93,"GSM / CDMA / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA - China HSDPA 850 / 900 / 2100 1, 3, 5, 8, 34, 38, 39, 40, 41 HSPA 42.2/5.76 Mbps, LTE Cat5 150/75 Mbps 2018, November Available. Released 2018, November 155.1 x 75.1 x 8.3 mm (6.11 x 2.96 x 0.33 in) 163.5 g (5.78 oz) Glass front, plastic back, plastic frame Dual SIM (Nano-SIM, dual stand-by) IPS LCD 6.2 inches, 95.9 cm2 (~82.4% screen-to-body ratio) 720 x 1520 pixels, 19:9 ratio (~271 ppi density) Android 8.1 (Oreo), Funtouch 4.5 Qualcomm SDM439 Snapdragon 439 (12 nm) Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53) Adreno 505 microSDXC (dedicated slot) 64GB 4GB RAM eMMC 5.1 13 MP, f/2.2, PDAF
2 MP, f/2.4, (depth) LED flash, panorama 1080p@30fps 8 MP, f/2.0 1080p@30fps Yes Yes Wi-Fi 802.11 b/g/n, Wi-Fi Direct 4.2, A2DP, LE GPS, GLONASS, BDS No FM radio microUSB 2.0, OTG Accelerometer, proximity, compass Li-Po 4030 mAh, non-removable Starry Black, Sunset Red 1814, 1815, V1818A, V1818T About 200 EUR "
2619,X21 UD,"GSM / CDMA / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1900 / 2100 1, 2, 3, 5, 8, 34, 38, 39, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps 2018, March Available. Released 2018, March 154.5 x 74.8 x 7.4 mm (6.08 x 2.94 x 0.29 in) 156.2 g (5.50 oz) Glass front (Gorilla Glass 3), aluminum back, aluminum frame Hybrid Dual SIM (Nano-SIM, dual stand-by) Super AMOLED 6.28 inches, 98.4 cm2 (~85.2% screen-to-body ratio) 1080 x 2280 pixels, 19:9 ratio (~402 ppi density) Corning Gorilla Glass 3 Android 8.1 (Oreo), Funtouch 4 Qualcomm SDM660 Snapdragon 660 (14 nm) Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver) Adreno 512 microSDXC (uses shared SIM slot) 128GB 6GB RAM eMMC 5.1 12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF
5 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 12 MP, f/2.0, (wide), 1/2.8"", 1.28µm 1080p@30fps Yes Yes 32-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS, GLONASS No FM radio microUSB 2.0, OTG Fingerprint (under display, optical), accelerometer, proximity, compass Li-Ion 3200 mAh, non-removable 18W wired Black, Ruby Red X21UD A About 550 EUR "
2620,X20 Plus,"GSM / CDMA / HSPA / LTE GSM 900 / 1800 - SIM 1 & SIM 2 CDMA 800 & TD-SCDMA HSDPA 850 / 900 / 1900 / 2100 1, 2, 3, 4, 5, 7, 8, 12, 17, 34, 38, 39, 40, 41 1, 2, 3, 4, 5, 8 - X20A Plus HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps 2017, September Available. Released 2017, October 165.3 x 80.1 x 7.5 mm (6.51 x 3.15 x 0.30 in) 181.5 g (6.42 oz) Glass front, aluminum back, aluminum frame Hybrid Dual SIM (Nano-SIM, dual stand-by) Super AMOLED 6.43 inches, 106.7 cm2 (~80.6% screen-to-body ratio) 1080 x 2160 pixels, 18:9 ratio (~376 ppi density) Android 7.1.1 (Nougat), upgradable to Android 8.0 (Oreo), Funtouch 3.2 Qualcomm SDM660 Snapdragon 660 (14 nm) Octa-core (4x2.2 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver) Adreno 512 microSDXC (uses shared SIM slot) 64GB 4GB RAM eMMC 5.1 12 MP, f/1.8, AF
5 MP, f/2.4, (depth) LED flash, HDR, panorama 1080p@30fps 12 MP, f/2.0, (wide), 1/2.8"", 1.28µm  Yes Yes 32-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 5.0, A2DP, LE GPS No No microUSB 2.0, OTG Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass Li-Ion 3900 mAh, non-removable 22.5W wired Matte Black, Gold, Rose gold 1720 About 450 EUR "
2621,Y65,"GSM / HSPA / LTE GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 HSDPA 850 / 900 / 2100 1, 3, 5, 41 - Pakistan, Philippines, Bangladesh, Nepal 1, 3, 5, 7, 8 - Malaysia, Vietnam 1, 3, 5, 8, 40 - Thailand, Indonesia, Myanmar, Sri Lanka HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps 2017, October Available. Released 2017, November 153.6 x 75.8 x 7.5 mm (6.05 x 2.98 x 0.30 in) 157 g (5.54 oz) Glass front, plastic back, plastic frame Dual SIM (Nano-SIM, dual stand-by) IPS LCD 5.5 inches, 83.4 cm2 (~71.6% screen-to-body ratio) 720 x 1280 pixels, 16:9 ratio (~267 ppi density) Android 7.1 (Nougat), Funtouch 3.2 Qualcomm MSM8917 Snapdragon 425 (28 nm) Quad-core 1.4 GHz Cortex-A53 Adreno 308 microSDXC (dedicated slot) 16GB 3GB RAM eMMC 5.1 13 MP, f/2.2, AF LED flash, HDR, panorama 1080p@30fps 5 MP, f/2.2  Yes Yes Wi-Fi 802.11 b/g/n 4.2, A2DP, LE GPS, GLONASS, BDS No FM radio microUSB 2.0, OTG Accelerometer, proximity, compass Li-Ion 3000 mAh, non-removable Gold, Matte Black, Rose Gold 1719 About 170 EUR "
2622,X9s,"GSM / HSPA / EVDO / LTE GSM 900 / 1800 - SIM 1 & SIM 2 HSDPA 850 / 900 / 1900 / 2100 CDMA2000 1xEV-DO & TD-SCDMA 1, 3, 4, 5, 8, 38, 39, 40, 41 HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps 2017, July Available. Released 2017, July 152.6 x 74 x 7 mm (6.01 x 2.91 x 0.28 in) 154 g (5.43 oz) Dual SIM (Nano-SIM, dual stand-by) AMOLED 5.5 inches, 83.4 cm2 (~73.8% screen-to-body ratio) 1080 x 1920 pixels, 16:9 ratio (~401 ppi density) Android 7.1 (Nougat), upgradable to Android 8.0 (Oreo), Funtouch 3.1 Qualcomm MSM8976 Snapdragon 652 (28 nm) Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex A53) Adreno 510 No 64GB 4GB RAM eMMC 5.1 16 MP, 1/2.8"", PDAF LED flash, HDR, panorama 1080p@30fps 20 MP, f/2.0, (wide), 1/2.8"", 1.0µm
5 MP, depth sensor LED flash  Yes Yes 32-bit/192kHz audio Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct 4.2, A2DP, LE GPS No No microUSB 2.0, OTG Fingerprint (front-mounted), accelerometer, proximity, compass Li-Ion 3320 mAh, non-removable 10W wired Gold, Rose Gold, Black About 350 EUR "
